,proto,rate,sttl,sload,dload,smean,dmean,ct_flw_http_mthd,is_sm_ips_ports,attack_cat
121450,32,125000.0003,254,8831.760866,0,78,0,0,0,1
121468,117,55555.55359,254,6666.666633,0,100,0,0,0,1
121472,120,166666.6608,254,11547.00515,0,100,0,0,0,0
121480,120,125000.0003,254,10000,0,100,0,0,0,1
121489,113,23.15067,254,112.7555041,3377.27417,130,44,1,0,9
121508,119,250000.0006,254,22449.94432,0,252,0,0,0,8
121514,58,142857.1409,254,10690.44957,0,100,0,0,0,0
121518,58,142857.1409,254,10690.44957,0,100,0,0,0,1
121538,61,333333.3215,254,16329.93129,0,100,0,0,0,1
121545,75,200000.0051,254,12649.11064,0,100,0,0,0,0
121586,100,111111.1072,254,9428.090369,0,100,0,0,0,0
121588,113,11.976208,254,84.3353929,1747.117432,140,44,1,0,1
121593,120,125000.0003,254,10000,0,100,0,0,0,0
121598,120,111111.1072,254,9428.090369,0,100,0,0,0,1
121636,119,333333.3215,254,21908.90157,0,180,0,0,0,8
121684,120,333333.3215,254,16329.93129,0,100,0,0,0,0
121827,120,250000.0006,254,14142.13562,0,100,0,0,0,0
121994,124,166666.6608,254,11547.00515,0,100,0,0,0,0
122062,122,125000.0003,254,10000,0,100,0,0,0,0
122095,76,125000.0003,254,10000,0,100,0,0,0,0
122097,120,125000.0003,254,10000,0,100,0,0,0,1
122141,119,333333.3215,254,12436.50498,0,58,0,0,0,8
122146,129,1000000.003,254,26832.81573,0,90,0,0,0,1
122251,38,1000000.003,254,28284.27125,0,100,0,0,0,1
122277,78,0.878357,254,27.54815342,0,108,0,0,0,1
122293,7,250000.0006,254,14142.13562,0,100,0,0,0,1
122297,120,111111.1072,254,9428.090369,0,100,0,0,0,0
122321,2,111111.1072,254,9428.090369,0,100,0,0,0,0
122380,113,24.007375,254,89.59947499,2868.081055,70,45,0,0,8
122424,53,333333.3215,254,16329.93129,0,100,0,0,0,0
122488,119,50000.00126,254,12165.52506,0,370,0,0,0,8
122500,120,111111.1072,254,9428.090369,0,100,0,0,0,1
122585,120,111111.1072,254,9428.090369,0,100,0,0,0,0
122631,119,71428.57045,254,11783.76578,0,243,0,0,0,8
122655,120,100000.0025,254,8944.27191,0,100,0,0,0,1
122671,120,166666.6608,254,11547.00515,0,100,0,0,0,0
122705,119,111111.1072,254,18306.0401,0,377,0,0,0,8
122717,113,29.439625,254,82.72754487,4641.070312,55,48,0,0,1
122729,113,25.551356,254,111.7869241,3052.5354,102,45,0,0,8
122746,71,0,0,0,0,60,0,0,0,0
122770,110,0,0,0,0,60,0,0,0,1
122801,90,333333.3215,254,16329.93129,0,100,0,0,0,0
122876,9,111111.1072,254,9428.090369,0,100,0,0,0,0
122892,96,1000000.003,254,28284.27125,0,100,0,0,0,0
122937,74,111111.1072,254,9428.090369,0,100,0,0,0,0
122938,78,2.15104,254,43.11030518,0,108,0,0,0,1
122960,119,100000.0025,254,11593.1014,0,168,0,0,0,8
122967,120,333333.3215,254,16329.93129,0,100,0,0,0,0
122988,113,7.187104,254,35.13785282,1385.976196,45,51,0,0,1
123030,113,29.280747,254,70.58066916,6043.546387,46,55,0,0,1
123031,120,111111.1072,254,9428.090369,0,100,0,0,0,0
123075,46,111111.1072,254,9428.090369,0,100,0,0,0,0
123084,120,142857.1409,254,10690.44957,0,100,0,0,0,1
123094,113,34.705754,254,99.97628137,4146.180664,60,45,0,0,8
123172,113,29.388427,254,152.7835351,1612.165161,139,48,1.414213562,0,9
123176,130,111111.1072,254,9428.090369,0,100,0,0,0,1
123270,113,27.302657,254,81.3442032,3982.97583,57,44,0,0,8
123277,113,35.434439,254,104.6950463,4233.234375,64,45,0,0,8
123294,12,333333.3215,254,16329.93129,0,100,0,0,0,0
123311,100,1000000.003,254,20396.07805,0,52,0,0,0,1
123317,57,125000.0003,254,10000,0,100,0,0,0,1
123322,104,1000000.003,254,28284.27125,0,100,0,0,0,0
123323,120,111111.1072,254,9428.090369,0,100,0,0,0,1
123344,125,333333.3215,254,16329.93129,0,100,0,0,0,1
123398,113,56.516123,254,175.2558955,6751.792969,113,45,0,0,8
123400,21,200000.0051,254,12649.11064,0,100,0,0,0,1
123414,120,125000.0003,254,10000,0,100,0,0,0,1
123439,119,1000000.003,254,28000,0,98,0,0,0,8
123440,120,125000.0003,254,10000,0,100,0,0,0,1
123456,63,333333.3215,254,16329.93129,0,100,0,0,0,1
123489,113,21.833903,254,84.83191964,2608.423584,69,45,0,0,8
123494,120,166666.6608,254,11547.00515,0,100,0,0,0,0
123545,120,333333.3215,254,16329.93129,0,100,0,0,0,1
123575,103,111111.1072,254,9428.090369,0,100,0,0,0,0
123590,121,111111.1072,254,9428.090369,0,100,0,0,0,0
123621,80,6.002442,254,53.67655092,0,60,0,0,0,1
123644,53,333333.3215,254,16329.93129,0,100,0,0,0,1
123672,119,250000.0006,254,17888.54382,0,160,0,0,0,8
123689,120,333333.3215,254,16329.93129,0,100,0,0,0,1
123694,123,250000.0006,254,14142.13562,0,100,0,0,0,0
123766,32,111111.1072,254,9428.090369,0,100,0,0,0,1
123787,69,125000.0003,254,10000,0,100,0,0,0,1
123821,113,3.483414,254,27.22026133,508.16861,50,44,0,0,8
123831,15,250000.0006,254,14142.13562,0,100,0,0,0,1
123844,113,37.840755,254,105.4520589,4520.708984,61,45,0,0,8
123918,74,111111.1072,254,9428.090369,0,100,0,0,0,1
123933,128,333333.3215,254,16329.93129,0,100,0,0,0,1
123939,10,166666.6608,254,11547.00515,0,100,0,0,0,0
123992,90,125000.0003,254,10000,0,100,0,0,0,1
124010,87,333333.3215,254,16329.93129,0,100,0,0,0,1
124016,54,125000.0003,254,10000,0,100,0,0,0,0
124104,12,333333.3215,254,16329.93129,0,100,0,0,0,1
124119,3,111111.1072,254,9428.090369,0,100,0,0,0,1
124162,113,21.349945,62,87.38275068,9815.951172,84,140,1,0,0
124165,120,111111.1072,254,9428.090369,0,100,0,0,0,0
124205,120,333333.3215,254,16329.93129,0,100,0,0,0,1
124245,120,500000.0013,254,20000,0,100,0,0,0,1
124247,127,111111.1072,254,9428.090369,0,100,0,0,0,0
124325,113,24.564874,254,79.21809356,2934.683594,53,45,0,0,8
124351,120,125000.0003,254,10000,0,100,0,0,0,0
124361,123,250000.0006,254,14142.13562,0,100,0,0,0,1
124370,120,200000.0051,254,12649.11064,0,100,0,0,0,0
124463,15,250000.0006,254,14142.13562,0,100,0,0,0,0
124499,119,111111.1072,254,9475.113509,0,101,0,0,0,8
124547,119,125000.0003,254,9327.379053,0,87,0,0,0,8
124561,10,166666.6608,254,11547.00515,0,100,0,0,0,1
124618,120,111111.1072,254,9428.090369,0,100,0,0,0,0
124624,113,22.065341,62,89.59125116,9947.575195,86,137,1,0,0
124650,110,0,0,0,0,60,0,0,0,0
124688,80,6.002442,254,53.67655092,0,60,0,0,0,0
124742,60,333333.3215,254,16329.93129,0,100,0,0,0,1
124772,119,1000000.003,254,22803.5085,0,65,0,0,0,8
124782,113,20.316191,62,86.24451409,10009.90723,86,150,1,0,0
124789,113,11.265455,62,64.38701344,5714.899414,87,154,1,0,0
124866,22,250000.0006,254,14142.13562,0,100,0,0,0,1
124919,113,68.640775,254,145.4636109,8200.28418,64,45,0,0,8
124990,48,111111.1072,254,9428.090369,0,100,0,0,0,1
125023,27,1000000.003,254,28284.27125,0,100,0,0,0,0
125054,31,125000.0003,254,10000,0,100,0,0,0,0
125115,113,42.744492,254,152.3346247,154469.75,179,771,1,0,1
125166,119,111111.1072,254,9797.958971,0,108,0,0,0,8
125234,1,166666.6608,254,11547.00515,0,100,0,0,0,0
125412,113,36.303299,254,85.20950456,8439.449219,47,71,0,0,1
125447,132,250000.0006,254,14142.13562,0,100,0,0,0,0
125588,113,60.210013,254,132.776098,7193.089355,61,45,0,0,8
125622,35,1000000.003,254,28284.27125,0,100,0,0,0,0
125631,78,166666.6608,254,11547.00515,0,100,0,0,0,1
125655,105,111111.1072,254,9428.090369,0,100,0,0,0,0
125703,78,0.892367,254,44.06574262,0,272,0,0,0,1
125776,59,111111.1072,254,9428.090369,0,100,0,0,0,0
125803,85,125000.0003,254,10000,0,100,0,0,0,0
125869,48,111111.1072,254,9428.090369,0,100,0,0,0,0
125899,119,111111.1072,254,12256.51761,0,169,0,0,0,8
125902,17,333333.3215,254,16329.93129,0,100,0,0,0,1
125905,27,1000000.003,254,28284.27125,0,100,0,0,0,1
125920,83,111111.1072,254,9428.090369,0,100,0,0,0,1
125940,31,125000.0003,254,10000,0,100,0,0,0,1
125953,41,142857.1409,254,10690.44957,0,100,0,0,0,1
126077,113,14.119168,62,70.54495949,6398.474609,83,138,1,0,0
126078,113,68.890765,254,135.1319523,8230.150391,55,45,0,0,8
126079,113,15.302724,62,66.38662945,7261.54541,76,125,1,0,9
126087,113,2.354673,254,27.32850133,343.50528,75,44,0,0,8
126098,113,30.537258,62,104.1619317,17029.01172,84,169,1,0,0
126100,106,250000.0006,254,14142.13562,0,100,0,0,0,1
126114,14,111111.1072,254,9428.090369,0,100,0,0,0,1
126193,113,22.404298,62,88.68611257,11144.16113,83,151,1,0,0
126263,113,7.685947,62,50.01573238,3986.984131,86,137,1,0,0
126340,113,20.273327,62,81.49303795,9099.522461,86,118,1,0,0
126347,113,11.73227,62,64.56319579,5510.025879,84,143,1,0,0
126375,120,200000.0051,254,12649.11064,0,100,0,0,0,1
126382,120,111111.1072,254,9428.090369,0,100,0,0,0,1
126390,113,25.519126,62,95.09351894,14254.68359,84,170,1,0,0
126460,113,20.203941,62,84.38776524,10648.66504,83,160,1,0,0
126560,113,37.295751,62,115.189026,18674.20117,84,152,2,0,0
126577,119,111111.1072,254,12220.20163,0,168,0,0,0,8
126601,78,1.019192,254,47.09311494,0,272,0,0,0,0
126617,113,18.702611,254,73.86989725,2728.380859,69,44,0,0,8
126627,78,4.097713,254,94.42787219,0,272,0,0,0,0
126802,113,9.526346,62,55.9309441,3843.200195,78,118,1,0,0
126816,113,60.22355,254,129.1118852,7194.706543,58,45,0,0,8
126834,11,2.890541,254,45.62005538,0,90,0,0,0,0
126835,113,13.100544,62,69.34457737,7015.726562,87,163,1,0,0
126846,4,200000.0051,254,12000,0,90,0,0,0,1
126873,119,100000.0025,254,15798.73413,0,312,0,0,0,8
126874,113,35.36958,62,113.6491912,15845.57227,86,136,1,0,0
126875,8,333333.3215,254,15491.93287,0,90,0,0,0,1
126882,23,111111.1072,254,8944.27191,0,90,0,0,0,1
126898,120,200000.0051,254,12649.11064,0,100,0,0,0,1
126948,120,125000.0003,254,10000,0,100,0,0,0,1
126990,86,111111.1072,254,8944.27191,0,90,0,0,0,1
126999,113,6.652671,62,46.2607726,3025.214355,85,120,1,0,0
127048,120,111111.1072,254,9428.090369,0,100,0,0,0,1
127085,73,1.983832,254,39.83798978,0,100,0,0,0,0
127100,113,56.816675,254,118.9585627,6787.69873,52,45,0,0,8
127143,120,500000.0013,254,20000,0,100,0,0,0,0
127177,120,111111.1072,254,9428.090369,0,100,0,0,0,0
127187,84,333333.3215,254,16329.93129,0,100,0,0,0,0
127197,120,125000.0003,254,10000,0,100,0,0,0,0
127210,113,25.805226,62,90.63228419,12994.96875,84,133,2,0,0
127215,113,17.78788,62,74.8981698,7998.928711,83,119,1,0,0
127236,113,59.144532,254,124.0699423,7065.800293,54,45,0,0,8
127254,116,111111.1072,254,9428.090369,0,100,0,0,0,0
127285,65,200000.0051,254,12649.11064,0,100,0,0,0,0
127354,119,111111.1072,254,7774.602498,0,68,0,0,0,8
127392,120,200000.0051,254,12649.11064,0,100,0,0,0,1
127407,67,333333.3215,254,16329.93129,0,100,0,0,0,0
127454,0,125000.0003,254,10000,0,100,0,0,0,1
127472,113,11.978428,254,51.3072684,1747.441284,52,44,0,0,8
127523,119,111111.1072,254,6733.003193,0,51,0,0,0,8
127536,119,333333.3215,254,11075.49836,0,46,0,0,0,9
127547,44,111111.1072,254,9428.090369,0,100,0,0,0,1
127584,40,200000.0051,254,12649.11064,0,100,0,0,0,0
127595,113,44.628378,254,140.5542461,5331.603516,92,45,1,0,1
127706,120,111111.1072,254,9428.090369,0,100,0,0,0,0
127711,119,125000.0003,254,13114.87705,0,172,0,0,0,8
127717,113,68.733875,254,143.7885614,8211.407227,63,45,0,0,1
127755,71,111111.1072,254,9428.090369,0,100,0,0,0,1
127774,120,111111.1072,254,9428.090369,0,100,0,0,0,0
127792,120,111111.1072,254,9428.090369,0,100,0,0,0,1
127798,120,200000.0051,254,12649.11064,0,100,0,0,0,0
127824,113,23.231538,254,83.74262444,2775.394531,63,45,0,0,8
127828,54,125000.0003,254,10000,0,100,0,0,0,1
127919,93,111111.1072,254,9428.090369,0,100,0,0,0,0
127995,113,36.642832,254,118.2080065,4377.597168,79,45,0,0,8
128005,62,333333.3215,254,16329.93129,0,100,0,0,0,1
128028,120,125000.0003,254,10000,0,100,0,0,0,1
128063,78,100000.0025,254,14751.27113,0,272,0,0,0,0
128070,120,111111.1072,254,9428.090369,0,100,0,0,0,0
128107,113,14.809688,62,69.65157776,6659.683105,86,119,2,0,0
128128,119,333333.3215,254,14329.45665,0,77,0,0,0,8
128241,119,111111.1072,254,7999.99975,0,72,0,0,0,8
128253,51,125000.0003,254,10000,0,100,0,0,0,1
128272,120,125000.0003,254,10000,0,100,0,0,0,0
128279,94,125000.0003,254,10000,0,100,0,0,0,1
128299,120,1000000.003,254,28284.27125,0,100,0,0,0,1
128317,47,333333.3215,254,16329.93129,0,100,0,0,0,1
128319,120,125000.0003,254,10000,0,100,0,0,0,0
128338,113,18.8698,254,81.80763569,2254.312012,74,45,0,0,8
128445,16,111111.1072,254,9428.090369,0,100,0,0,0,1
128470,120,125000.0003,254,10000,0,100,0,0,0,1
128501,113,30.156572,254,137.0016466,3602.705078,130,45,1,0,9
128599,120,111111.1072,254,9428.090369,0,100,0,0,0,1
128613,120,125000.0003,254,10000,0,100,0,0,0,0
128724,113,23.365233,62,86.18401575,12927.12207,84,146,1,0,0
128733,119,125000.0003,254,7483.314774,0,56,0,0,0,8
128742,113,21.940795,254,78.30530444,2621.193604,58,45,0,0,8
128832,120,111111.1072,254,9428.090369,0,100,0,0,0,1
128901,113,18.281044,62,81.81083483,8310.347656,86,138,1,0,0
128971,120,125000.0003,254,10000,0,100,0,0,0,0
128974,78,39.318589,254,127.8926628,0,52,0,0,0,0
129018,113,41.305849,254,112.9219128,6025.794434,73,44,0,0,8
129025,113,87.285425,254,148.2317456,10427.69922,52,45,0,0,8
129060,120,125000.0003,254,10000,0,100,0,0,0,0
129087,120,142857.1409,254,10690.44957,0,100,0,0,0,1
129101,119,125000.0003,254,21725.56098,0,472,0,0,0,8
129133,119,250000.0006,254,20396.07805,0,208,0,0,0,8
129169,113,28.866058,62,87.21843369,4211.04834,62,44,1,0,1
129171,120,111111.1072,254,9428.090369,0,100,0,0,0,1
129186,120,200000.0051,254,12649.11064,0,100,0,0,0,1
129250,120,125000.0003,254,10000,0,100,0,0,0,1
129312,97,142857.1409,254,6676.18364,0,39,0,0,0,1
129364,120,111111.1072,254,9428.090369,0,100,0,0,0,1
129393,120,166666.6608,254,11547.00515,0,100,0,0,0,1
129414,120,200000.0051,254,12649.11064,0,100,0,0,0,1
129420,120,142857.1409,254,10690.44957,0,100,0,0,0,0
129425,113,35.43201,254,120.3912526,4232.943848,85,45,0,0,8
129448,45,200000.0051,254,12000,0,90,0,0,0,0
129563,120,125000.0003,254,10000,0,100,0,0,0,0
129678,120,333333.3215,254,16329.93129,0,100,0,0,0,1
129808,120,111111.1072,254,9428.090369,0,100,0,0,0,1
129861,113,26.165681,254,119.873167,3817.111084,130,44,1,0,9
129877,113,10.388925,254,75.40422643,1515.560791,129,44,1,0,9
129903,120,142857.1409,254,10690.44957,0,100,0,0,0,1
129913,78,166666.6608,254,11547.00515,0,100,0,0,0,0
129958,120,166666.6608,254,11547.00515,0,100,0,0,0,0
129985,120,333333.3215,254,16329.93129,0,100,0,0,0,1
130039,72,250000.0006,254,14142.13562,0,100,0,0,0,1
130144,26,111111.1072,254,9428.090369,0,100,0,0,0,0
130172,119,12.106977,254,35.02628059,2324.539551,38,72,0,0,1
130252,97,3.697257,254,60.46360403,1277.771851,206,216,0,0,1
130259,113,19.154862,254,92.19354853,2288.367432,92,45,0,0,8
130403,41,142857.1409,254,10690.44957,0,100,0,0,0,0
130540,78,0.967747,254,28.91597915,0,108,0,0,0,0
130600,113,13.660376,254,51.61805719,3044.3125,47,65,0,0,1
130630,119,500000.0013,254,26076.80962,0,170,0,0,0,8
130697,5,125000.0003,254,10000,0,100,0,0,0,1
130764,119,111111.1072,254,10456.25784,0,123,0,0,0,8
130831,88,125000.0003,254,10000,0,100,0,0,0,0
130837,14,111111.1072,254,9428.090369,0,100,0,0,0,0
131045,119,250000.0006,254,13928.38828,0,97,0,0,0,8
131047,119,333333.3215,254,20000,0,150,0,0,0,8
131249,119,142857.1409,254,9196.272288,0,74,0,0,0,8
131274,113,14.84542,62,69.55605246,6719.506348,86,119,1,0,0
131276,78,0.942233,254,57.59044983,0,440,0,0,0,0
131407,111,0,0,0,0,60,0,0,0,0
131417,119,500000.0013,254,17663.52173,0,78,0,0,0,8
131464,119,142857.1409,254,9856.107548,0,85,0,0,0,8
131545,21,200000.0051,254,12649.11064,0,100,0,0,0,0
131909,113,23.352264,254,109.9698112,2789.817139,108,45,0,0,8
132050,78,4.097713,254,94.42787219,0,272,0,0,0,1
132130,113,81.496494,254,141.0917324,9736.114258,51,45,0,0,8
132197,113,18.330144,62,76.78878867,8211.904297,85,118,1,0,0
132239,113,19.671031,254,83.76617731,2869.65625,84,44,1,0,1
132480,113,69.898135,254,155.9035346,8350.49707,72,45,0,0,8
132519,102,111111.1072,254,9428.090369,0,100,0,0,0,0
132520,119,76923.07779,254,25115.11927,0,1025,0,0,0,9
132581,18,125000.0003,254,10000,0,100,0,0,0,1
132593,119,125000.0003,254,10954.45115,0,120,0,0,0,8
132668,95,125000.0003,254,10000,0,100,0,0,0,1
132697,28,111111.1072,254,9428.090369,0,100,0,0,0,1
132793,97,111111.1072,254,9428.090369,0,100,0,0,0,1
132805,90,125000.0003,254,10000,0,100,0,0,0,0
132850,113,17.322917,62,74.2573781,8592.166992,84,131,1,0,0
132947,120,333333.3215,254,16329.93129,0,100,0,0,0,0
132951,120,333333.3215,254,16329.93129,0,100,0,0,0,0
133000,113,25.357239,254,78.24024313,3699.173584,57,44,0,0,8
133102,119,111111.1072,254,18184.24197,0,372,0,0,0,8
133151,113,14.498936,62,68.60621328,6605.409668,86,120,1,0,0
133184,97,8.477452,254,247.9953849,393.502838,994,69,0,0,0
133209,113,9.199926,62,54.32976747,4171.924316,85,120,1,0,0
133263,113,10.082153,62,56.94971054,4555.010742,85,119,1,0,0
133363,113,26.572964,62,98.31737711,11692.10449,86,134,1,0,1
133416,119,142857.1409,254,17237.83188,0,260,0,0,0,8
133447,119,111111.1072,254,8944.27191,0,90,0,0,0,8
133462,113,12.749633,62,64.33454433,6747.910645,86,140,1,0,0
133621,113,44.154918,254,86.67308482,13187.60254,46,80,0,0,1
133661,113,41.702344,254,112.4956509,4982.040039,63,45,0,0,8
133725,113,33.473925,254,111.3425659,4883.254883,87,44,0,0,8
134010,4,200000.0051,254,12000,0,90,0,0,0,0
134092,78,0.609476,254,36.41729479,0,272,0,0,0,0
134152,77,1000000.003,254,26832.81573,0,90,0,0,0,0
134223,113,6.617666,62,46.28963673,3265.643799,85,130,2,0,0
134316,116,111111.1072,254,9428.090369,0,100,0,0,0,1
134328,117,55555.55359,254,6666.666633,0,100,0,0,0,0
134403,113,53.997622,254,117.9397605,6450.916016,54,45,0,0,8
134437,78,0.838881,254,42.72475611,0,272,0,0,0,1
134512,89,500000.0013,254,20000,0,100,0,0,0,1
134570,120,333333.3215,254,16329.93129,0,100,0,0,0,0
134603,113,18.60891,254,115.5487375,85896.6875,262,896,1,0,1
134704,20,66666.66835,254,7302.967616,0,100,0,0,0,1
134951,113,30.191845,254,73.50341125,7436.728027,47,65,0,0,1
134975,98,142857.1409,254,10690.44957,0,100,0,0,0,0
134985,40,200000.0051,254,12649.11064,0,100,0,0,0,1
135011,120,142857.1409,254,10690.44957,0,100,0,0,0,1
135047,113,14.770446,62,73.63166818,8007.319336,87,165,1,0,0
135077,120,111111.1072,254,9428.090369,0,100,0,0,0,1
135093,90,333333.3215,254,16329.93129,0,100,0,0,0,1
135122,69,125000.0003,254,10000,0,100,0,0,0,0
135195,113,23.38266,254,98.05585243,2793.448486,86,45,0,0,1
135313,111,333333.3215,254,16329.93129,0,100,0,0,0,1
135351,120,125000.0003,254,10000,0,100,0,0,0,1
135404,113,9.19498,62,53.77790427,4363.259766,83,125,1,0,0
135414,101,111111.1072,254,9428.090369,0,100,0,0,0,0
135516,113,21.079761,254,79.20439959,2518.328857,62,45,0,0,1
135574,119,111111.1072,254,7999.99975,0,72,0,0,0,8
135610,93,111111.1072,254,9428.090369,0,100,0,0,0,1
135656,113,23.828346,254,78.10285937,3476.135254,60,44,0,0,8
135684,113,67.996375,254,162.0360083,8123.300293,80,45,0,0,8
135720,120,111111.1072,254,9428.090369,0,100,0,0,0,1
135785,78,17.612773,254,94.96177788,0,64,0,0,0,1
135844,113,82.29369,254,178.2591874,9831.352539,80,45,0,0,8
136004,120,111111.1072,254,9428.090369,0,100,0,0,0,0
136060,119,9.063416,254,30.30554748,1595.161255,38,66,0,0,1
136075,3,142857.1409,254,10690.44957,0,100,0,0,0,1
136124,113,39.891028,254,138.3073457,5819.396973,113,44,0,0,8
136168,113,23.947584,254,75.04979467,2860.937988,49,45,0,0,8
136207,120,200000.0051,254,12649.11064,0,100,0,0,0,0
136232,120,111111.1072,254,9428.090369,0,100,0,0,0,1
136233,120,333333.3215,254,16329.93129,0,100,0,0,0,1
136237,119,111111.1072,254,10666.66658,0,128,0,0,0,8
136269,113,21.787409,254,116.6986847,2602.869141,130,45,1,0,9
136276,120,200000.0051,254,12649.11064,0,100,0,0,0,1
136307,113,57.830659,254,190.6123664,6908.835938,131,45,1,0,9
136344,52,250000.0006,254,9273.618495,0,43,0,0,0,1
136367,120,142857.1409,254,10690.44957,0,100,0,0,0,0
136487,16,111111.1072,254,9428.090369,0,100,0,0,0,0
136542,110,333333.3215,254,16329.93129,0,100,0,0,0,1
136567,113,25.551485,254,125.4036997,3052.550781,128,45,1,0,9
136641,113,20.599388,254,63.96262603,5689.013672,52,72,0,0,1
136657,120,111111.1072,254,9428.090369,0,100,0,0,0,1
136714,120,333333.3215,254,16329.93129,0,100,0,0,0,0
136957,120,166666.6608,254,11547.00515,0,100,0,0,0,0
137020,120,111111.1072,254,9428.090369,0,100,0,0,0,0
137033,120,111111.1072,254,9428.090369,0,100,0,0,0,0
137035,113,31.248893,254,94.07277248,3733.201172,59,45,0,0,8
137099,120,333333.3215,254,16329.93129,0,100,0,0,0,0
137125,22,250000.0006,254,14142.13562,0,100,0,0,0,0
137155,119,111111.1072,254,7302.967342,0,60,0,0,0,8
137156,112,200000.0051,254,12649.11064,0,100,0,0,0,1
137168,118,500000.0013,254,20000,0,100,0,0,0,0
137175,97,90909.0902,254,21371.17835,0,628,0,0,0,1
137189,24,125000.0003,254,10000,0,100,0,0,0,0
137192,120,200000.0051,254,12649.11064,0,100,0,0,0,1
137198,24,125000.0003,254,10000,0,100,0,0,0,1
137257,113,59.782322,254,109.345621,13897.63184,47,71,0,0,1
137264,119,111111.1072,254,9933.109483,0,111,0,0,0,8
137296,78,7.538144,254,97.86662839,0,159,0,0,0,1
137320,7,250000.0006,254,14142.13562,0,100,0,0,0,0
137332,64,333333.3215,254,16329.93129,0,100,0,0,0,1
137364,2,111111.1072,254,9428.090369,0,100,0,0,0,1
137368,120,333333.3215,254,16329.93129,0,100,0,0,0,0
137379,120,142857.1409,254,10690.44957,0,100,0,0,0,0
137385,120,125000.0003,254,10000,0,100,0,0,0,1
137405,120,111111.1072,254,9428.090369,0,100,0,0,0,0
137425,113,81.018015,254,139.7524318,9678.952148,50,45,0,0,8
137428,120,333333.3215,254,16329.93129,0,100,0,0,0,0
137446,119,125000.0003,254,9380.83152,0,88,0,0,0,8
137461,119,500000.0013,254,21071.30751,0,111,0,0,0,8
137467,97,333333.3215,254,11775.6807,0,52,0,0,0,1
137640,113,50.509131,62,147.4419576,22999.83789,103,129,1,0,1
137715,83,111111.1072,254,9428.090369,0,100,0,0,0,0
137736,113,77.275372,254,181.9188414,9231.831055,89,45,0,0,8
137767,119,125000.0003,254,12884.09873,0,166,0,0,0,8
137851,119,125000.0003,254,12206.55562,0,149,0,0,0,8
137860,119,250000.0006,254,26267.85107,0,345,0,0,0,8
137865,113,69.236735,254,194.8337633,8271.482422,114,45,0,0,8
137905,5,125000.0003,254,10000,0,100,0,0,0,0
137995,119,1000000.003,254,35888.71689,0,161,0,0,0,8
138026,46,111111.1072,254,9428.090369,0,100,0,0,0,1
138071,113,28.110312,254,84.56514166,3358.245117,53,45,0,0,8
138093,119,500000.0013,254,22360.67977,0,125,0,0,0,8
138112,120,166666.6608,254,11547.00515,0,100,0,0,0,1
138121,57,125000.0003,254,10000,0,100,0,0,0,0
138137,104,1000000.003,254,28284.27125,0,100,0,0,0,1
138196,97,35.969669,254,152.1042123,12661.32324,134,220,0,0,1
138219,120,111111.1072,254,9428.090369,0,100,0,0,0,1
138461,32,125000.0003,254,8831.760866,0,78,0,0,0,0
138611,120,333333.3215,254,16329.93129,0,100,0,0,0,0
138643,119,100000.0025,254,15874.50787,0,315,0,0,0,8
138660,119,142857.1409,254,14142.13562,0,175,0,0,0,8
138748,120,333333.3215,254,16329.93129,0,100,0,0,0,0
138751,120,333333.3215,254,16329.93129,0,100,0,0,0,0
138780,119,111111.1072,254,12507.77486,0,176,0,0,0,8
138806,119,111111.1072,254,10022.19736,0,113,0,0,0,8
138819,120,333333.3215,254,16329.93129,0,100,0,0,0,1
138966,78,24.106388,254,144.3188135,0,108,0,0,0,0
138985,120,166666.6608,254,11547.00515,0,100,0,0,0,1
138991,120,333333.3215,254,16329.93129,0,100,0,0,0,1
139007,119,333333.3215,254,13759.84477,0,71,0,0,0,8
139037,120,200000.0051,254,12649.11064,0,100,0,0,0,1
139049,120,111111.1072,254,9428.090369,0,100,0,0,0,0
139095,78,9.379505,254,69.29867352,0,64,0,0,0,0
139112,113,63.014884,62,103.5419365,15594.08301,46,66,0,0,1
139123,120,333333.3215,254,16329.93129,0,100,0,0,0,1
139141,120,200000.0051,254,12649.11064,0,100,0,0,0,1
139162,78,36.745297,254,115.0143758,0,45,0,0,0,0
139195,120,111111.1072,254,9428.090369,0,100,0,0,0,1
139231,113,19.850144,254,69.48061007,2371.43042,51,45,1,0,0
139236,113,21.0636,254,78.81850939,2516.397949,61,45,0,0,8
139241,120,111111.1072,254,9428.090369,0,100,0,0,0,0
139384,107,111111.1072,254,9428.090369,0,100,0,0,0,0
139386,120,111111.1072,254,9428.090369,0,100,0,0,0,1
139413,113,71.55633,254,68.11414406,634335.25,50,1329,1,0,9
139424,113,28.677508,254,116.2776387,3426.006348,98,45,0,0,8
139481,119,111111.1072,254,7118.051981,0,57,0,0,0,8
139489,103,111111.1072,254,9428.090369,0,100,0,0,0,1
139495,121,111111.1072,254,9428.090369,0,100,0,0,0,1
139505,50,200000.0051,254,12000,0,90,0,0,0,1
139647,120,200000.0051,254,12649.11064,0,100,0,0,0,0
139742,119,111111.1072,254,17074.99786,0,328,0,0,0,8
139839,120,333333.3215,254,16329.93129,0,100,0,0,0,1
139903,119,333333.3215,254,15832.45578,0,94,0,0,0,8
139907,19,200000.0051,254,12649.11064,0,100,0,0,0,0
139977,113,71.724973,254,66.20597004,654597.875,48,1361,1,0,9
140047,120,166666.6608,254,11547.00515,0,100,0,0,0,1
